pair,client_timestamp,ask,bid,last,volume,vwap_today,num_trades_today,low_today,high_today
ETHUSD,1684002289565,1794.96,1794.95,1794.67,8370.11789232,1801.74526,4395,1788,1816.45
ETHUSD,1684003323517,1797.33,1797.29,1797.38,8613.06945015,1801.58956,4480,1788,1816.45
ETHUSD,1684004530953,1791.61,1791.4,1791.61,9281.06311732,1801.49825,4804,1788,1816.45
ETHUSD,1684005724863,1799.58,1799.29,1799.39,9541.10162523,1801.28133,4947,1788,1816.45
ETHUSD,1684006922712,1792.99,1792.69,1793.29,9663.65938608,1801.21448,5016,1788,1816.45
ETHUSD,1684008145862,1797.18,1796.79,1797.18,9715.84302198,1801.16644,5078,1788,1816.45
ETHUSD,1684009403462,1796.37,1796.36,1796.44,9802.86654818,1801.12501,5156,1788,1816.45
ETHUSD,1684010537911,1799.37,1799.31,1799.4,10137.78170836,1801.00386,5271,1788,1816.45
ETHUSD,1684011744654,1805.08,1805.07,1805.08,10251.55880317,1801.0207,5379,1788,1816.45
ETHUSD,1684012926124,1800.04,1799.8,1799.7,10316.63188961,1801.03928,5458,1788,1816.45
ETHUSD,1684014133693,1803.19,1803.18,1803.19,10435.62686532,1801.06516,5551,1788,1816.45
ETHUSD,1684015349938,1802.42,1802.41,1802.42,10527.04524042,1801.07828,5633,1788,1816.45
ETHUSD,1684016633987,1800.02,1799.84,1800.04,10566.69257575,1801.07369,5712,1788,1816.45
ETHUSD,1684017708475,1801.98,1801.9,1802.23,10575.77717774,1801.07389,5757,1788,1816.45
ETHUSD,1684018936620,1803.17,1802.98,1803.16,10739.89735709,1801.0914,5829,1788,1816.45
ETHUSD,1684020169505,1803.19,1803.18,1803.18,10908.27016359,1801.13729,5905,1788,1816.45
ETHUSD,1684021328601,1799.77,1799.37,1799.79,10925.34625765,1801.13808,5957,1788,1816.45
ETHUSD,1684022769416,1795.94,1795.93,1795.93,9.874647,1796.60324,22,1795.84,1797.19
ETHUSD,1684024328605,1799.72,1799.71,1799.72,1426.26896239,1797.81743,248,1793.36,1800.18
ETHUSD,1684026025626,1801.16,1800.72,1802.37,2389.72445718,1797.23386,531,1790.98,1802.37
ETHUSD,1684028145474,1796.33,1796.25,1796.27,2438.98385158,1797.21763,655,1790.98,1802.37
ETHUSD,1684029719173,1795.39,1795.31,1795.63,2467.71964939,1797.18087,712,1790.98,1802.37
ETHUSD,1684031424226,1799.08,1799,1798.67,2531.47335723,1797.16729,768,1790.98,1802.37
ETHUSD,1684032289194,1797.31,1797.15,1797.56,2540.10401864,1797.16868,799,1790.98,1802.37
ETHUSD,1684033364691,1799.33,1799.22,1799.98,2555.71663433,1797.18292,831,1790.98,1802.37
ETHUSD,1684034604204,1799.27,1799.09,1799.25,2574.60482811,1797.19719,851,1790.98,1802.37
ETHUSD,1684035722007,1802.47,1802.4,1802.39,2661.05067025,1797.40229,956,1790.98,1803.98
ETHUSD,1684036943892,1803.84,1803.72,1804.01,2741.29277003,1797.5957,1002,1790.98,1805.42
ETHUSD,1684038313668,1802.67,1802.4,1801.75,2763.02642633,1797.63687,1038,1790.98,1805.42
ETHUSD,1684039329459,1803.18,1802.95,1802.95,2804.13167118,1797.70446,1093,1790.98,1805.42
ETHUSD,1684040531509,1804.37,1804.25,1804.06,2891.32503269,1797.91796,1174,1790.98,1805.91
ETHUSD,1684041818843,1805.41,1805.4,1805.4,2910.88225434,1797.96657,1201,1790.98,1805.91
ETHUSD,1684042908152,1802.79,1802.67,1802.77,2966.71165016,1798.08453,1239,1790.98,1805.91
ETHUSD,1684044146223,1807.42,1807.16,1807.71,3025.43988521,1798.26872,1322,1790.98,1809.73
ETHUSD,1684045521428,1808.3,1808.23,1808.53,3078.78768021,1798.43145,1376,1790.98,1809.73
ETHUSD,1684046510377,1807.08,1807.04,1807.08,3097.29542003,1798.49323,1425,1790.98,1809.73
ETHUSD,1684047746248,1808.31,1808.13,1808.68,3104.96236609,1798.51462,1469,1790.98,1809.73
ETHUSD,1684048958196,1807.07,1806.86,1807.17,3119.33881097,1798.55979,1525,1790.98,1809.73
ETHUSD,1684051367665,1805.33,1805.25,1805.83,3138.21036718,1798.60349,1581,1790.98,1809.73
ETHUSD,1684052657875,1805.51,1805.26,1804.47,3177.29274651,1798.66992,1626,1790.98,1809.73
ETHUSD,1684053707063,1805.04,1804.75,1805.04,3181.72889454,1798.67841,1641,1790.98,1809.73
ETHUSD,1684054958990,1803.95,1803.92,1803.91,3184.12100951,1798.68198,1669,1790.98,1809.73
ETHUSD,1684056107214,1803.09,1802.95,1803.31,3275.20031933,1798.88165,1750,1790.98,1809.73
ETHUSD,1684056782099,1804.44,1804.29,1804.42,3310.54521925,1798.91041,1800,1790.98,1809.73
ETHUSD,1684057150719,1804.54,1804.42,1803.48,3312.17424668,1798.91301,1806,1790.98,1809.73
ETHUSD,1684057323833,1803.93,1803.72,1803.48,3312.17424668,1798.91301,1806,1790.98,1809.73
ETHUSD,1684057565269,1804.04,1803.92,1804.05,3312.46876736,1798.91346,1810,1790.98,1809.73
ETHUSD,1684058546951,1804.61,1804.54,1804.84,3330.10202531,1798.94623,1842,1790.98,1809.73
ETHUSD,1684059882215,1802.32,1801.56,1801.87,3340.10961853,1798.95815,1867,1790.98,1809.73
ETHUSD,1684060906953,1804.11,1804.08,1804.14,3345.12265816,1798.96554,1889,1790.98,1809.73
ETHUSD,1684062131359,1803.51,1803.5,1802.65,3352.50791134,1798.9755,1935,1790.98,1809.73
